,city_county,zipcode,year_of_birth,age_range,used_info_devices_past_yesno,time_since_last_use,3months_use_per_week,email_outside_work_yesno,3months_product_service_lookup,purchased_online_yesno,sold_online_yesno,download_software_nogames,checked_wiki,health_info_lookup,online_banking,mobile_payment,chat_online,download_news,online_courses,online_entertainment,used_cloud_storage,check_job_info,remote_work,photo_video_editing_3months,used_social_media,post_content_online,expressed_politics_online,online_appointment,created_projects_with_devices,v30_1,v30_2,v30_3,v31_1,v31_2,v31_3,body_damage_from_device_use,life_satisfaction_0to10,keep_up_with_tech_0to10,v35_1,v35_2,v35_3,v35_4,v35_5,v35_6,v35_7,v35_8,v35_9,v35_10,v36_1,v36_2,v36_3,v36_4,v36_5,v36_6,v36_7,v36_8,v36_9,v36_10,pandemic_onsite_or_online_vaccine,v38_1,v38_2,v38_3,v38_4,v38_5,v38_6,v38_7,disabled_yesno,education_level,employment_industry,employment_position,work_need_internet_percentage,replaced_by_AI_yesno,receive_work_messages_after_hours,ethnic_background,gender,wei,wei2
2907,9,351,50,7,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,3,9,8,9,3,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,23,99,999,99,99,3,2,2.4176,1.41091136
2908,7,260,74,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,3,99,99,99,99,3,7,5,2,5,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,22,99,999,99,99,3,2,3.2327,1.58305319
2909,9,351,73,4,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,2,7,8,3,5,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,19,9,0,3,2,1,1,1.2457,0.72699052
2910,2,104,76,4,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,3,99,99,99,1,7,8,6,5,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,10,3,100,3,1,3,1,0.7705,1.22779175
2911,2,116,60,6,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,3,99,99,99,99,2,7,5,1,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,8,16,3,70,4,1,1,2,1.4329,2.28332615
2912,1,231,81,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,3,7,8,1,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,10,3,100,4,1,1,1,0.6582,1.71105672
2913,18,205,57,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,3,8,9,1,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,8,11,4,100,3,1,4,1,0.8274,0.33038082
2914,3,335,75,4,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,1,7,10,1,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,6,2,100,4,1,3,1,1.1987,1.73583747
2915,8,302,66,5,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,3,99,99,99,99,2,8,8,1,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,13,2,100,3,2,3,1,0.7656,0.46441296
2916,6,812,79,4,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,99,99,99,99,2,6,7,1,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,13,3,100,3,1,98,1,1.5003,2.67458481
2917,18,200,93,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,99,99,99,3,4,9,2,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.0218,0.40800474
2918,8,302,63,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,2,5,7,2,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,16,4,0,4,1,4,2,0.7899,0.47915334
2919,8,302,73,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,3,99,99,99,1,8,7,2,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,11,2,100,3,1,1,2,0.8534,0.51767244
2920,8,304,69,5,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,1,3,99,99,99,99,3,10,8,2,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,22,99,999,99,99,5,2,2.3988,1.45511208
2921,11,557,70,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,3,99,99,99,99,2,6,9,2,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,11,5,80,3,2,3,1,1.5316,0.81144168
2922,5,710,89,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,3,99,99,99,1,7,9,2,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,21,99,999,99,99,3,1,1.4406,1.75047306
2923,6,807,80,4,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,3,99,99,99,3,8,9,3,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,13,8,50,4,1,3,1,1.0308,1.83760716
2924,2,111,79,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,3,99,99,99,2,7,9,9,6,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,10,3,80,4,1,3,1,0.7705,1.22779175
2925,15,885,59,6,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,99,6,99,99,2,6,8,4,7,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,14,6,70,3,1,3,2,0.7039,0.08320098
2926,2,111,47,7,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,3,99,99,99,99,2,8,7,4,8,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,6,23,99,999,99,99,3,2,0.9686,1.5434641
2927,3,337,73,4,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,3,99,99,99,1,5,3,9,8,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,3,9,0,1,1,3,2,1.1329,1.64055249
2928,3,326,83,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,3,99,99,99,2,7,7,1,9,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,15,5,95,2,2,3,1,1.458,2.1113298
2929,2,104,45,8,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,97,1,1,1,2,1,2,1,2,3,99,99,99,3,9,5,4,9,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,20,99,999,99,99,1,2,0.868,1.383158
2930,4,402,55,6,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,2,3,99,99,99,2,7,6,4,9,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,20,99,999,99,99,3,2,1.0927,1.96838978
2931,12,647,81,4,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,3,99,99,99,99,99,3,10,10,5,9,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,17,3,80,98,1,98,1,1.2875,0.94360875
2932,6,821,72,4,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,3,99,99,99,99,3,7,8,5,9,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,11,6,0,3,2,3,1,1.5003,2.67458481
2933,6,814,998,4,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,3,5,6,5,9,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,3,8,100,2,2,3,1,1.0308,1.83760716
2934,2,116,78,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,2,8,9,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,3,2,90,2,1,98,2,1.4622,2.3300157
2935,2,104,998,3,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,3,99,99,99,2,10,9,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,10,2,100,2,1,1,1,0.7445,1.18636075
2936,2,115,79,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,3,99,99,99,99,1,8,9,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,10,5,100,4,2,3,2,0.8512,1.3563872
2937,2,108,73,4,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,2,3,99,99,99,2,5,6,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,13,5,100,2,2,1,2,0.8512,1.3563872
2938,1,241,66,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,2,8,8,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,14,5,100,3,2,3,2,1.3943,3.62462228
2939,1,221,61,6,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,3,99,99,99,99,2,6,10,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,8,4,100,4,1,3,1,0.4754,1.23584984
2940,1,221,85,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,99,99,6,99,99,2,1,7,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,22,99,999,99,99,4,1,0.7056,1.83427776
2941,18,204,63,5,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,2,7,7,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,10,5,100,3,2,3,2,0.8184,0.32678712
2942,3,330,75,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,3,99,99,99,2,5,8,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,3,4,100,3,1,1,1,1.0976,1.58943456
2943,8,304,84,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,3,99,99,99,2,6,5,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,8,3,3,100,3,1,1,1,1.64,0.994824
2944,8,305,67,5,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,1,7,7,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,3,3,90,2,1,1,1,0.7656,0.46441296
2945,19,316,77,4,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,3,99,99,99,2,8,9,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,8,3,3,100,3,2,3,2,2.9641,1.39994443
2946,19,316,85,3,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,3,99,99,99,3,7,9,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,8,3,3,100,3,1,3,1,2.4234,1.14457182
2947,4,420,77,4,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,3,99,99,99,2,8,9,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,3,3,100,4,2,3,1,1.264,2.2769696
2948,4,435,998,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,3,99,99,99,1,8,6,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,3,10,0,4,2,3,2,0.6887,1.24062418
2949,12,640,88,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,99,99,99,3,5,7,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,21,99,999,99,99,3,1,2.8589,2.09528781
2950,5,711,60,6,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,3,99,99,99,99,3,8,7,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,8,16,3,10,4,2,3,1,0.984,1.1956584
2951,6,807,64,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,3,99,99,99,3,7,9,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,6,7,5,100,3,2,3,2,1.3025,2.32196675
2952,6,807,998,5,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,3,99,99,99,1,5,8,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,7,16,4,50,3,1,3,2,1.3025,2.32196675
2953,6,813,68,5,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,2,9,9,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,10,5,100,2,1,3,2,0.895,1.5955165
2954,6,813,85,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,2,3,7,1,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,7,10,4,95,2,1,3,2,0.9697,1.72868419
2955,2,116,62,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,1,2,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,8,7,5,100,1,1,4,1,1.3636,2.1728966
2956,2,110,91,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,97,2,1,1,2,1,1,1,3,99,99,99,99,3,7,8,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,21,99,999,99,99,2,2,0.8227,1.31097245
2957,2,116,90,3,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,3,99,99,99,3,10,8,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,21,99,999,99,99,3,2,0.8227,1.31097245
2958,1,248,80,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,99,99,99,1,7,9,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,7,6,100,3,1,3,2,1.86,4.835256
2959,18,205,89,3,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,3,99,99,99,99,3,9,9,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,21,99,999,99,99,1,2,1.2521,0.49996353
2960,7,260,65,5,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,2,7,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,7,16,4,100,3,1,3,1,2.648,1.2967256
2961,3,330,74,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,97,1,1,1,2,2,2,1,2,3,99,99,99,1,6,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,20,99,999,99,99,3,2,1.1329,1.64055249
2962,3,334,61,6,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,3,99,99,99,1,8,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,20,99,999,99,99,3,2,0.8405,1.21712805
2963,3,324,96,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,97,1,1,2,2,1,2,1,2,3,99,99,99,3,8,9,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,21,99,999,99,99,1,2,1.7368,2.51506008
2964,3,320,998,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,3,99,99,99,2,7,8,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,21,99,999,99,99,2,2,1.7368,2.51506008
2965,4,406,67,5,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,1,2,3,99,99,99,2,6,6,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,2,7,11,3,60,2,2,98,1,0.7779,1.40130906
2966,4,407,998,7,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,3,99,99,99,99,3,7,5,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,20,99,999,99,99,4,2,0.5388,0.97059432
2967,4,401,82,3,1,1,3,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,3,99,99,99,99,99,3,7,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,9,6,50,3,2,3,1,0.9551,1.72051714
2968,12,632,76,4,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,3,99,99,99,3,8,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,20,99,999,99,99,3,2,2.2213,1.62799077
2969,20,601,65,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,2,10,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,1,2,80,3,1,4,2,5.0598,1.4369832
2970,5,702,69,5,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,7,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,9,6,0,4,2,3,2,1.2027,1.46140077
2971,5,701,88,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,97,2,1,1,2,2,2,1,3,99,99,99,99,3,8,9,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,8,21,99,999,99,99,3,1,1.4406,1.75047306
2972,6,807,90,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,3,99,99,99,99,3,8,9,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,21,99,999,99,99,3,1,0.9412,1.67787724
2973,17,950,95,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,97,2,1,1,2,2,2,1,2,3,99,99,99,2,8,8,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,1.5833,0.36906723
2974,1,221,83,3,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,3,99,99,99,99,2,6,7,3,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,7,5,80,3,1,3,2,1.9939,5.18334244
2975,1,237,56,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,3,99,99,99,2,5,6,3,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,8,4,0,4,1,4,1,0.4754,1.23584984
2976,3,320,88,3,1,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,3,99,99,99,99,3,0,98,3,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,4,14,6,0,3,2,3,1,1.335,1.9332135
2977,3,325,77,4,1,1,3,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,1,2,3,99,99,99,2,5,5,3,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,6,3,0,3,1,1,1,1.0976,1.58943456
2978,9,351,83,3,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,2,10,8,3,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,7,8,5,90,3,2,1,2,4.724,2.7569264
2979,12,635,998,4,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,3,7,8,3,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,19,6,100,4,2,3,2,2.2213,1.62799077
2980,6,830,71,5,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,2,8,6,3,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,6,15,1,10,4,2,4,1,1.264,2.2533328
2981,21,893,99,1,1,1,4,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,3,99,99,99,99,99,1,8,8,3,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,4,21,99,999,99,99,3,2,0.4309,0.06812529
2982,3,325,59,6,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,3,5,7,4,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,4,7,6,0,4,2,3,2,0.7696,1.11445776
2983,9,363,73,4,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,99,99,99,1,5,4,4,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,1,7,15,10,0,3,2,1,2,1.31,0.764516
2984,12,640,69,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,3,99,99,99,3,10,7,4,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,7,6,50,2,1,3,2,1.0805,0.79189845
2985,6,821,56,6,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,2,7,5,4,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,5,15,4,0,4,2,3,1,1.0891,1.94153857
2986,16,973,70,5,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,2,3,99,99,99,1,8,7,4,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,2,7,14,3,20,4,1,3,1,1.2157,0.42415773
2987,1,220,70,5,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,3,99,99,99,3,8,8,5,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,2,1,99,99,99,99,99,99,4,5,7,8,70,3,1,1,1,0.4936,1.28316256
2988,1,222,86,3,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,3,99,99,99,3,10,10,5,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,1,99,99,99,99,99,99,4,7,7,6,100,2,1,98,2,0.7206,1.87327176
