v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30_1,v30_2,v30_3,v31_1,v31_2,v31_3,v32,v33,v34,v35_1,v35_2,v35_3,v35_4,v35_5,v35_6,v35_7,v35_8,v35_9,v35_10,v36_1,v36_2,v36_3,v36_4,v36_5,v36_6,v36_7,v36_8,v36_9,v36_10,v37,v38_1,v38_2,v38_3,v38_4,v38_5,v38_6,v38_7,v39,v40,v41,v42,v43,v44,v45,v46,v47,wei,wei2
4,429,94,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,99,6,99,99,3,7,9,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,1.5994,2.88115916
5,701,69,5,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,99,99,6,99,99,3,9,8,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,7,21,99,999,99,99,98,2,1.1439,1.38995289
14,928,998,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,97,1,1,1,2,2,2,1,99,99,6,99,99,3,8,7,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.5472,1.36447568
21,892,99,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,97,1,1,2,2,2,1,97,99,99,10,99,99,3,5,9,2,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,9,99,99,99,99,99,99,2,4,21,99,999,99,99,4,2,.4309,.06812529
15,880,93,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,97,2,1,2,2,2,2,1,2,3,99,99,99,3,10,10,6,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,.8113,.09589566
18,200,56,6,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,99,6,99,99,3,10,10,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,3,20,99,999,99,99,3,2,.8349,.33337557
6,820,70,5,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,3,99,99,99,3,5,6,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,6,3,2,30,4,1,3,1,1.264,2.2533328
19,316,98,1,1,1,4,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,97,1,1,2,2,2,1,1,99,99,6,99,99,1,8,10,2,6,7,99,99,99,99,99,99,99,6,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,1,1.6409,.77499707
12,632,59,6,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,2,7,5,1,2,99,99,99,99,99,99,99,99,6,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,8,16,3,90,98,1,3,2,.9908,.72615732
2,106,93,2,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,97,2,1,2,2,1,2,1,2,3,99,99,99,2,5,7,9,6,2,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,7,21,99,999,99,99,3,1,.95,1.513825
17,957,94,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,97,2,1,2,2,2,1,1,2,99,6,99,99,3,10,9,2,99,99,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,2,1,1.5833,.36906723
12,631,95,2,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,99,99,98,99,99,1,5,10,2,3,4,5,6,7,8,9,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.5323,1.12302267
19,316,98,1,1,1,4,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,97,1,1,1,2,1,2,1,3,99,99,99,99,3,8,5,2,3,6,7,9,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,98,4,21,99,999,99,99,3,1,1.6409,.77499707
2,103,98,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,97,2,1,2,2,2,2,97,99,99,6,99,99,2,7,10,5,6,4,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,98,1,2.2086,3.5194041
16,970,99,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,97,2,2,2,2,2,2,1,3,99,99,99,99,3,7,7,2,9,6,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,2,2,1.4294,.49871766
8,308,97,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,97,2,1,1,2,1,2,1,2,3,99,99,99,3,8,5,2,3,9,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,1,1,2.0061,1.21690026
8,305,98,1,1,1,4,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,10,9,6,2,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,1,2.0061,1.21690026
18,204,94,2,1,1,3,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,97,1,1,1,2,2,1,1,2,3,99,99,99,2,7,8,2,3,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.0218,.40800474
1,235,998,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,97,2,1,1,2,2,1,1,2,3,99,99,99,3,8,6,2,5,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.2287,3.19412852
21,892,95,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,97,1,1,1,2,2,2,1,2,99,6,99,99,3,5,8,2,5,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,.9821,.15527001
7,266,98,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,97,2,1,2,2,2,2,1,3,99,99,99,99,2,8,7,2,6,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,1,1.1597,.56790509
12,640,96,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,97,99,99,6,99,99,3,8,5,2,6,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,98,1,1.6604,1.21690716
9,362,97,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,99,99,6,10,99,2,10,7,2,8,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,1,1,.8344,.48695584
18,204,95,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,97,2,1,1,2,2,2,1,99,99,10,99,99,2,7,6,2,8,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,1.0128,.40441104
11,542,99,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,99,99,4,3,99,2,9,8,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,3,21,99,999,99,99,3,1,1.3925,.7377465
2,110,94,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,99,99,10,99,99,1,4,2,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,98,1,1.6317,2.60011395
7,265,95,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,1,1,99,99,6,99,99,2,8,8,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,98,1,1.2655,.61971535
19,318,94,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,97,1,1,1,2,2,2,1,99,99,6,99,99,3,7,8,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,1,2,1.4918,.70457714
11,545,93,2,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,99,6,99,99,3,7,7,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.1709,.62034282
13,608,97,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,1,99,99,10,99,99,3,8,7,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,98,4,21,99,999,99,99,98,2,1.4814,.81462186
20,998,95,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,97,2,1,2,2,2,2,1,99,99,7,99,99,3,5,5,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,2.6505,.752742
5,745,96,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,97,2,1,2,2,2,2,1,3,99,99,99,99,3,7,8,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,3,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,2.1184,2.57406784
6,806,96,2,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,99,99,10,99,99,1,2,4,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,1,2,1.6568,2.95357736
6,831,97,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,97,99,99,6,99,99,2,7,10,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,1,2.5487,4.54356749
14,946,96,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,1,1,2,99,1,99,99,3,6,9,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,98,1,.74,.652606
14,921,998,2,1,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,2,99,10,99,99,1,5,5,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,3,9,99,99,99,99,99,99,4,4,21,99,999,99,99,2,1,1.6221,1.43052999
14,907,95,2,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,99,9,99,99,3,6,8,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,1.6221,1.43052999
15,880,94,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,97,1,1,1,2,2,2,1,3,99,99,99,99,3,8,7,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,2,.7054,.08337828
15,880,94,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,99,99,8,99,99,3,8,6,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,98,2,.7054,.08337828
16,973,95,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,99,6,99,99,3,8,9,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.0067,.35123763
17,950,97,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,99,99,10,99,99,2,7,7,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,1,.8765,.20431215
17,950,97,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,97,2,1,1,2,2,2,1,99,99,6,99,99,3,9,8,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,1,2,1.1874,.27678294
21,891,98,1,1,1,4,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,97,2,1,1,2,2,2,97,99,99,6,99,99,3,5,3,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,1,.3329,.05263149
21,890,98,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,2,97,2,1,2,2,2,2,1,2,99,6,99,99,3,10,5,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,98,2,.4309,.06812529
22,209,99,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,97,1,1,1,2,2,1,97,99,99,6,99,99,3,6,8,2,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,2,4,21,99,999,99,99,3,1,.6416,.059348
6,807,94,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,97,2,1,2,2,2,2,1,3,99,99,99,99,3,8,8,5,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,98,1,1.1048,1.96952696
9,369,97,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,97,1,1,2,2,2,2,97,99,99,1,99,99,2,7,8,6,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,1,1,.8344,.48695584
15,885,94,2,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,3,8,10,6,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,.8113,.09589566
4,998,998,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,97,2,1,1,2,2,2,1,2,99,8,99,99,3,6,5,97,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,7,21,99,999,99,99,3,1,1.0074,1.81473036
6,807,97,1,1,1,3,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,3,10,7,97,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,2,2.626,4.6813702
18,205,39,8,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,99,6,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,7,23,99,999,99,99,1,1,.6344,.25331592
20,601,69,5,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,3,99,99,99,3,7,8,1,2,3,4,5,6,7,8,9,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,2,7,16,3,70,3,2,3,2,.8383,.2380772
14,900,57,6,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,99,6,99,99,2,7,5,1,2,3,4,5,6,7,8,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,8,16,3,80,3,1,3,2,.859,.7575521
15,880,95,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,99,6,99,99,3,8,6,2,3,5,6,7,8,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,.8113,.09589566
12,632,95,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,97,1,1,1,2,1,2,1,2,3,99,99,99,2,8,9,2,4,5,6,9,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,2.8649,2.09968521
17,950,98,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,7,9,2,5,7,8,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,1,.8765,.20431215
19,316,96,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,97,2,1,1,2,2,2,1,2,3,99,99,99,2,8,7,9,2,4,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,1,2,1.4918,.70457714
21,892,94,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,99,99,10,99,99,3,8,9,2,4,6,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.2714,.20100834
15,880,90,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,97,1,1,1,2,2,2,1,2,99,10,6,99,3,7,7,2,5,8,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,9,99,99,99,99,99,99,4,5,22,99,999,99,99,98,1,1.8743,.22154226
21,892,94,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,97,1,1,1,2,2,1,1,2,99,6,99,99,2,7,9,4,2,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,98,2,1.2714,.20100834
2,106,95,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,99,99,6,99,99,2,7,8,6,2,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,.95,1.513825
12,633,65,5,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,3,99,99,99,99,3,8,6,6,2,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,9,99,99,99,99,99,99,4,8,16,3,30,4,1,3,2,1.0805,.79189845
15,880,96,2,1,1,3,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,97,2,1,2,2,2,2,1,99,99,6,10,99,2,6,10,8,2,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,98,5,21,99,999,99,99,98,1,.8113,.09589566
21,891,99,1,1,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,8,5,9,2,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,98,3,21,99,999,99,99,98,2,.4309,.06812529
11,542,94,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,99,6,99,99,2,7,7,2,3,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,2,5,3,5,100,2,2,3,2,1.1709,.62034282
3,338,95,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,10,99,99,3,8,8,2,5,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,98,1,2.0068,2.90604708
3,337,94,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,2,5,5,2,5,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.8968,2.74675608
8,310,95,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,97,1,1,1,2,1,2,1,3,99,99,99,99,2,7,10,2,6,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,1,2,2.2718,1.37807388
4,407,95,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,97,99,99,6,99,99,1,9,7,2,6,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,1.5994,2.88115916
3,320,94,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,97,2,1,1,2,2,2,1,2,99,6,99,99,2,8,7,8,6,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,1,2.0068,2.90604708
12,640,99,1,1,1,4,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2,97,2,1,1,2,2,2,1,99,99,98,99,99,3,5,8,2,8,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,1,2,1.3547,.99285963
19,316,95,2,1,1,4,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,3,99,99,99,99,3,7,5,2,9,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,2,5,21,99,999,99,99,3,1,1.2386,.58499078
13,615,98,1,1,1,4,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,2,3,99,99,99,3,7,8,6,9,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,2,1.4814,.81462186
14,912,97,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,97,2,1,2,1,2,1,1,2,99,1,10,99,3,8,7,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,1,2,1.9446,1.71494274
2,100,96,2,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,2,2,2,2,97,99,99,10,99,99,3,5,7,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,1,.95,1.513825
2,108,95,2,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,97,1,1,1,2,1,2,2,99,99,1,99,99,3,7,8,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.0498,1.6728563
3,325,96,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,97,2,1,2,2,2,2,1,99,99,6,99,99,3,6,6,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,1,1,2.0068,2.90604708
3,324,97,1,1,1,4,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,97,99,99,6,99,99,3,10,7,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,2,2.1185,3.06779985
8,310,98,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,97,2,1,2,2,2,2,1,99,99,10,99,99,3,10,10,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,1,1,2.0061,1.21690026
19,317,998,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,97,2,1,1,2,2,2,1,99,99,1,99,99,3,6,6,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,1,4,21,99,999,99,99,3,1,1.6409,.77499707
19,317,99,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,97,99,99,1,99,99,3,8,8,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,4,21,99,999,99,99,3,2,1.9764,.93345372
19,316,94,2,1,1,4,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,97,2,2,2,2,2,2,1,2,99,6,99,99,3,7,7,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,98,1,1.2386,.58499078
4,407,94,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,97,2,1,1,2,1,2,1,99,99,10,99,99,1,0,10,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,3,2,1.5256,2.74821584
10,500,67,5,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,99,99,10,99,99,2,8,6,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,6,16,3,50,3,1,3,2,1.0826,1.4642165
10,500,94,2,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,10,99,99,3,10,10,2,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,4,5,21,99,999,99,99,1,1,1.5964,2.159131
